LINK,WORD,LANGUAGE
spojrzał/common_voice_pl_20716549.opus,spojrzał,pl
spojrzał/common_voice_pl_20615074.opus,spojrzał,pl
spojrzał/common_voice_pl_20911912.opus,spojrzał,pl
spojrzał/common_voice_pl_21621363.opus,spojrzał,pl
spojrzał/common_voice_pl_20651315.opus,spojrzał,pl
spojrzał/common_voice_pl_20654255.opus,spojrzał,pl
spojrzał/common_voice_pl_20690225.opus,spojrzał,pl
spojrzał/common_voice_pl_20738363.opus,spojrzał,pl
spojrzał/common_voice_pl_20671011.opus,spojrzał,pl
spojrzał/common_voice_pl_21705170.opus,spojrzał,pl
spojrzał/common_voice_pl_20610673.opus,spojrzał,pl
spojrzał/common_voice_pl_20660047.opus,spojrzał,pl
spojrzał/common_voice_pl_21175067.opus,spojrzał,pl
spojrzał/common_voice_pl_21638530.opus,spojrzał,pl
spojrzał/common_voice_pl_21175151.opus,spojrzał,pl
spojrzał/common_voice_pl_20704399.opus,spojrzał,pl
spojrzał/common_voice_pl_20673163.opus,spojrzał,pl
spojrzał/common_voice_pl_20758817.opus,spojrzał,pl
spojrzał/common_voice_pl_21352954.opus,spojrzał,pl
spojrzał/common_voice_pl_20702913.opus,spojrzał,pl
spojrzał/common_voice_pl_20741555.opus,spojrzał,pl
spojrzał/common_voice_pl_20605026.opus,spojrzał,pl
spojrzał/common_voice_pl_21704296.opus,spojrzał,pl
spojrzał/common_voice_pl_20765324.opus,spojrzał,pl
spojrzał/common_voice_pl_20654693.opus,spojrzał,pl
spojrzał/common_voice_pl_20712715.opus,spojrzał,pl
spojrzał/common_voice_pl_20727081.opus,spojrzał,pl
spojrzał/common_voice_pl_21395983.opus,spojrzał,pl
spojrzał/common_voice_pl_20754057.opus,spojrzał,pl
spojrzał/common_voice_pl_20725659.opus,spojrzał,pl
spojrzał/common_voice_pl_20606209.opus,spojrzał,pl
spojrzał/common_voice_pl_20648235.opus,spojrzał,pl
spojrzał/common_voice_pl_20910127.opus,spojrzał,pl
spojrzał/common_voice_pl_20701211.opus,spojrzał,pl
spojrzał/common_voice_pl_20604220.opus,spojrzał,pl
spojrzał/common_voice_pl_20621543.opus,spojrzał,pl
spojrzał/common_voice_pl_20669213.opus,spojrzał,pl
spojrzał/common_voice_pl_20753647.opus,spojrzał,pl
spojrzał/common_voice_pl_20623931.opus,spojrzał,pl
spojrzał/common_voice_pl_20710490.opus,spojrzał,pl
spojrzał/common_voice_pl_20613163.opus,spojrzał,pl
spojrzał/common_voice_pl_20650548.opus,spojrzał,pl
spojrzał/common_voice_pl_20685949.opus,spojrzał,pl
spojrzał/common_voice_pl_21936798.opus,spojrzał,pl
spojrzał/common_voice_pl_20606208.opus,spojrzał,pl
spojrzał/common_voice_pl_20606140.opus,spojrzał,pl
spojrzał/common_voice_pl_20888712.opus,spojrzał,pl
spojrzał/common_voice_pl_20683988.opus,spojrzał,pl
spojrzał/common_voice_pl_20646498.opus,spojrzał,pl
spojrzał/common_voice_pl_20666309.opus,spojrzał,pl
spojrzał/common_voice_pl_20654185.opus,spojrzał,pl
spojrzał/common_voice_pl_20611375.opus,spojrzał,pl
spojrzał/common_voice_pl_21301352.opus,spojrzał,pl
spojrzał/common_voice_pl_20605127.opus,spojrzał,pl
spojrzał/common_voice_pl_20646450.opus,spojrzał,pl
spojrzał/common_voice_pl_20728700.opus,spojrzał,pl
spojrzał/common_voice_pl_20840042.opus,spojrzał,pl
spojrzał/common_voice_pl_20608873.opus,spojrzał,pl
spojrzał/common_voice_pl_20801838.opus,spojrzał,pl
spojrzał/common_voice_pl_20689655.opus,spojrzał,pl
spojrzał/common_voice_pl_20946447.opus,spojrzał,pl
spojrzał/common_voice_pl_20684773.opus,spojrzał,pl
spojrzał/common_voice_pl_20837354.opus,spojrzał,pl
spojrzał/common_voice_pl_22016325.opus,spojrzał,pl
spojrzał/common_voice_pl_20555632.opus,spojrzał,pl
spojrzał/common_voice_pl_20655631.opus,spojrzał,pl
spojrzał/common_voice_pl_21947697.opus,spojrzał,pl
spojrzał/common_voice_pl_20626116.opus,spojrzał,pl
spojrzał/common_voice_pl_21659924.opus,spojrzał,pl
spojrzał/common_voice_pl_20707644.opus,spojrzał,pl
spojrzał/common_voice_pl_20622995.opus,spojrzał,pl
spojrzał/common_voice_pl_20605033.opus,spojrzał,pl
spojrzał/common_voice_pl_20678276.opus,spojrzał,pl
spojrzał/common_voice_pl_20772422.opus,spojrzał,pl
spojrzał/common_voice_pl_20604543.opus,spojrzał,pl
spojrzał/common_voice_pl_20663874.opus,spojrzał,pl
spojrzał/common_voice_pl_20615842.opus,spojrzał,pl
spojrzał/common_voice_pl_20645520.opus,spojrzał,pl
spojrzał/common_voice_pl_20713634.opus,spojrzał,pl
spojrzał/common_voice_pl_20651638.opus,spojrzał,pl
spojrzał/common_voice_pl_20631041.opus,spojrzał,pl
spojrzał/common_voice_pl_20698013.opus,spojrzał,pl
spojrzał/common_voice_pl_20747682.opus,spojrzał,pl
spojrzał/common_voice_pl_20689351.opus,spojrzał,pl
spojrzał/common_voice_pl_20958226.opus,spojrzał,pl
spojrzał/common_voice_pl_20681142.opus,spojrzał,pl
spojrzał/common_voice_pl_20616196.opus,spojrzał,pl
spojrzał/common_voice_pl_20633114.opus,spojrzał,pl
spojrzał/common_voice_pl_20684521.opus,spojrzał,pl
spojrzał/common_voice_pl_20644120.opus,spojrzał,pl
spojrzał/common_voice_pl_20617882.opus,spojrzał,pl
spojrzał/common_voice_pl_20630622.opus,spojrzał,pl
spojrzał/common_voice_pl_20736900.opus,spojrzał,pl
spojrzał/common_voice_pl_20840535.opus,spojrzał,pl
spojrzał/common_voice_pl_20620557.opus,spojrzał,pl
spojrzał/common_voice_pl_20617183.opus,spojrzał,pl
spojrzał/common_voice_pl_20711453.opus,spojrzał,pl
spojrzał/common_voice_pl_20771809.opus,spojrzał,pl
spojrzał/common_voice_pl_20771350.opus,spojrzał,pl
spojrzał/common_voice_pl_20677692.opus,spojrzał,pl
spojrzał/common_voice_pl_20605410.opus,spojrzał,pl
spojrzał/common_voice_pl_20617860.opus,spojrzał,pl
spojrzał/common_voice_pl_20759437.opus,spojrzał,pl
spojrzał/common_voice_pl_22229354.opus,spojrzał,pl
spojrzał/common_voice_pl_20632651.opus,spojrzał,pl
spojrzał/common_voice_pl_21540783.opus,spojrzał,pl
spojrzał/common_voice_pl_20637233.opus,spojrzał,pl
spojrzał/common_voice_pl_20664597.opus,spojrzał,pl
spojrzał/common_voice_pl_20797497.opus,spojrzał,pl
spojrzał/common_voice_pl_20774217.opus,spojrzał,pl
spojrzał/common_voice_pl_21460493.opus,spojrzał,pl
spojrzał/common_voice_pl_20681156.opus,spojrzał,pl
spojrzał/common_voice_pl_20782833.opus,spojrzał,pl
spojrzał/common_voice_pl_20643834.opus,spojrzał,pl
spojrzał/common_voice_pl_20651278.opus,spojrzał,pl
spojrzał/common_voice_pl_21745198.opus,spojrzał,pl
spojrzał/common_voice_pl_20637368.opus,spojrzał,pl
spojrzał/common_voice_pl_20669168.opus,spojrzał,pl
spojrzał/common_voice_pl_21691481.opus,spojrzał,pl
spojrzał/common_voice_pl_20697504.opus,spojrzał,pl
spojrzał/common_voice_pl_21827845.opus,spojrzał,pl
spojrzał/common_voice_pl_21893789.opus,spojrzał,pl
spojrzał/common_voice_pl_20634594.opus,spojrzał,pl
spojrzał/common_voice_pl_20614043.opus,spojrzał,pl
spojrzał/common_voice_pl_21711184.opus,spojrzał,pl
spojrzał/common_voice_pl_21174712.opus,spojrzał,pl
spojrzał/common_voice_pl_20609552.opus,spojrzał,pl
spojrzał/common_voice_pl_20674068.opus,spojrzał,pl
spojrzał/common_voice_pl_20676331.opus,spojrzał,pl
spojrzał/common_voice_pl_20757285.opus,spojrzał,pl
spojrzał/common_voice_pl_20690617.opus,spojrzał,pl
spojrzał/common_voice_pl_20867509.opus,spojrzał,pl
spojrzał/common_voice_pl_21490970.opus,spojrzał,pl
spojrzał/common_voice_pl_20630577.opus,spojrzał,pl
spojrzał/common_voice_pl_20606997.opus,spojrzał,pl
spojrzał/common_voice_pl_20646789.opus,spojrzał,pl
spojrzał/common_voice_pl_20664481.opus,spojrzał,pl
spojrzał/common_voice_pl_20604187.opus,spojrzał,pl
spojrzał/common_voice_pl_20614066.opus,spojrzał,pl
spojrzał/common_voice_pl_20646931.opus,spojrzał,pl
spojrzał/common_voice_pl_20771890.opus,spojrzał,pl
spojrzał/common_voice_pl_20840542.opus,spojrzał,pl
spojrzał/common_voice_pl_20888369.opus,spojrzał,pl
spojrzał/common_voice_pl_20663425.opus,spojrzał,pl
spojrzał/common_voice_pl_20631933.opus,spojrzał,pl
spojrzał/common_voice_pl_20619778.opus,spojrzał,pl
spojrzał/common_voice_pl_20723689.opus,spojrzał,pl
spojrzał/common_voice_pl_22232663.opus,spojrzał,pl
spojrzał/common_voice_pl_20690479.opus,spojrzał,pl
spojrzał/common_voice_pl_21318782.opus,spojrzał,pl
spojrzał/common_voice_pl_20774082.opus,spojrzał,pl
spojrzał/common_voice_pl_20639046.opus,spojrzał,pl
spojrzał/common_voice_pl_20622231.opus,spojrzał,pl
spojrzał/common_voice_pl_20689388.opus,spojrzał,pl
spojrzał/common_voice_pl_20649048.opus,spojrzał,pl
spojrzał/common_voice_pl_20638626.opus,spojrzał,pl
spojrzał/common_voice_pl_20777390.opus,spojrzał,pl
spojrzał/common_voice_pl_20622300.opus,spojrzał,pl
spojrzał/common_voice_pl_20614843.opus,spojrzał,pl
spojrzał/common_voice_pl_20771624.opus,spojrzał,pl
spojrzał/common_voice_pl_20697176.opus,spojrzał,pl
spojrzał/common_voice_pl_21574649.opus,spojrzał,pl
spojrzał/common_voice_pl_20776623.opus,spojrzał,pl
spojrzał/common_voice_pl_20722906.opus,spojrzał,pl
spojrzał/common_voice_pl_21638719.opus,spojrzał,pl
spojrzał/common_voice_pl_20608860.opus,spojrzał,pl
spojrzał/common_voice_pl_20913283.opus,spojrzał,pl
spojrzał/common_voice_pl_21663078.opus,spojrzał,pl
spojrzał/common_voice_pl_20772846.opus,spojrzał,pl
spojrzał/common_voice_pl_20788432.opus,spojrzał,pl
spojrzał/common_voice_pl_20629987.opus,spojrzał,pl
spojrzał/common_voice_pl_20645536.opus,spojrzał,pl
spojrzał/common_voice_pl_20604276.opus,spojrzał,pl
spojrzał/common_voice_pl_20660115.opus,spojrzał,pl
spojrzał/common_voice_pl_20610738.opus,spojrzał,pl
spojrzał/common_voice_pl_20626262.opus,spojrzał,pl
spojrzał/common_voice_pl_20642066.opus,spojrzał,pl
spojrzał/common_voice_pl_20959516.opus,spojrzał,pl
spojrzał/common_voice_pl_20610019.opus,spojrzał,pl
spojrzał/common_voice_pl_20892806.opus,spojrzał,pl
spojrzał/common_voice_pl_20630990.opus,spojrzał,pl
spojrzał/common_voice_pl_20745013.opus,spojrzał,pl
spojrzał/common_voice_pl_20716427.opus,spojrzał,pl
spojrzał/common_voice_pl_21590600.opus,spojrzał,pl
spojrzał/common_voice_pl_20837338.opus,spojrzał,pl
spojrzał/common_voice_pl_21936124.opus,spojrzał,pl
spojrzał/common_voice_pl_20876048.opus,spojrzał,pl
spojrzał/common_voice_pl_20648861.opus,spojrzał,pl
spojrzał/common_voice_pl_20613897.opus,spojrzał,pl
spojrzał/common_voice_pl_20892148.opus,spojrzał,pl
spojrzał/common_voice_pl_20621144.opus,spojrzał,pl
człowiek/common_voice_pl_20711635.opus,człowiek,pl
człowiek/common_voice_pl_21627010.opus,człowiek,pl
człowiek/common_voice_pl_20618790.opus,człowiek,pl
człowiek/common_voice_pl_20676709.opus,człowiek,pl
człowiek/common_voice_pl_20626044.opus,człowiek,pl
człowiek/common_voice_pl_20793134.opus,człowiek,pl
człowiek/common_voice_pl_20638825.opus,człowiek,pl
człowiek/common_voice_pl_20631932.opus,człowiek,pl
człowiek/common_voice_pl_20607627.opus,człowiek,pl
człowiek/common_voice_pl_20653864.opus,człowiek,pl
człowiek/common_voice_pl_21877589.opus,człowiek,pl
człowiek/common_voice_pl_21656917.opus,człowiek,pl
człowiek/common_voice_pl_20619726.opus,człowiek,pl
człowiek/common_voice_pl_20910043.opus,człowiek,pl
człowiek/common_voice_pl_21596332.opus,człowiek,pl
człowiek/common_voice_pl_20604218.opus,człowiek,pl
człowiek/common_voice_pl_20622362.opus,człowiek,pl
człowiek/common_voice_pl_20622919.opus,człowiek,pl
człowiek/common_voice_pl_21936511.opus,człowiek,pl
człowiek/common_voice_pl_20697117.opus,człowiek,pl
człowiek/common_voice_pl_20640024.opus,człowiek,pl
człowiek/common_voice_pl_21844593.opus,człowiek,pl
człowiek/common_voice_pl_20627651.opus,człowiek,pl
człowiek/common_voice_pl_20871260.opus,człowiek,pl
człowiek/common_voice_pl_21626559.opus,człowiek,pl
człowiek/common_voice_pl_20880929.opus,człowiek,pl
człowiek/common_voice_pl_21381279.opus,człowiek,pl
człowiek/common_voice_pl_20685660.opus,człowiek,pl
człowiek/common_voice_pl_21947731.opus,człowiek,pl
człowiek/common_voice_pl_21698430.opus,człowiek,pl
człowiek/common_voice_pl_21870063.opus,człowiek,pl
człowiek/common_voice_pl_21023095.opus,człowiek,pl
człowiek/common_voice_pl_21655303.opus,człowiek,pl
człowiek/common_voice_pl_20644355.opus,człowiek,pl
człowiek/common_voice_pl_20603023.opus,człowiek,pl
człowiek/common_voice_pl_20613078.opus,człowiek,pl
człowiek/common_voice_pl_21645702.opus,człowiek,pl
człowiek/common_voice_pl_20709533.opus,człowiek,pl
człowiek/common_voice_pl_20932858.opus,człowiek,pl
człowiek/common_voice_pl_20888400.opus,człowiek,pl
człowiek/common_voice_pl_20647051.opus,człowiek,pl
człowiek/common_voice_pl_20607278.opus,człowiek,pl
człowiek/common_voice_pl_20660821.opus,człowiek,pl
człowiek/common_voice_pl_20765037.opus,człowiek,pl
człowiek/common_voice_pl_21704794.opus,człowiek,pl
człowiek/common_voice_pl_21637687.opus,człowiek,pl
człowiek/common_voice_pl_20673228.opus,człowiek,pl
człowiek/common_voice_pl_20617678.opus,człowiek,pl
człowiek/common_voice_pl_21710092.opus,człowiek,pl
człowiek/common_voice_pl_21654455.opus,człowiek,pl
człowiek/common_voice_pl_20660568.opus,człowiek,pl
człowiek/common_voice_pl_20648748.opus,człowiek,pl
człowiek/common_voice_pl_20680591.opus,człowiek,pl
człowiek/common_voice_pl_20646182.opus,człowiek,pl
człowiek/common_voice_pl_20613863.opus,człowiek,pl
człowiek/common_voice_pl_20643843.opus,człowiek,pl
człowiek/common_voice_pl_20612274.opus,człowiek,pl
człowiek/common_voice_pl_21637344.opus,człowiek,pl
człowiek/common_voice_pl_20662517.opus,człowiek,pl
człowiek/common_voice_pl_20692594.opus,człowiek,pl
człowiek/common_voice_pl_20620795.opus,człowiek,pl
człowiek/common_voice_pl_20894274.opus,człowiek,pl
człowiek/common_voice_pl_20680402.opus,człowiek,pl
człowiek/common_voice_pl_20903230.opus,człowiek,pl
człowiek/common_voice_pl_21936668.opus,człowiek,pl
człowiek/common_voice_pl_20616629.opus,człowiek,pl
człowiek/common_voice_pl_21373543.opus,człowiek,pl
człowiek/common_voice_pl_21935356.opus,człowiek,pl
człowiek/common_voice_pl_20876033.opus,człowiek,pl
człowiek/common_voice_pl_20643854.opus,człowiek,pl
człowiek/common_voice_pl_21651876.opus,człowiek,pl
człowiek/common_voice_pl_21381335.opus,człowiek,pl
człowiek/common_voice_pl_20604791.opus,człowiek,pl
człowiek/common_voice_pl_21641869.opus,człowiek,pl
człowiek/common_voice_pl_21621044.opus,człowiek,pl
człowiek/common_voice_pl_20831782.opus,człowiek,pl
człowiek/common_voice_pl_22232794.opus,człowiek,pl
człowiek/common_voice_pl_21652222.opus,człowiek,pl
człowiek/common_voice_pl_21535325.opus,człowiek,pl
człowiek/common_voice_pl_20841193.opus,człowiek,pl
człowiek/common_voice_pl_21664024.opus,człowiek,pl
człowiek/common_voice_pl_20908333.opus,człowiek,pl
człowiek/common_voice_pl_20913299.opus,człowiek,pl
człowiek/common_voice_pl_20788696.opus,człowiek,pl
człowiek/common_voice_pl_21590637.opus,człowiek,pl
człowiek/common_voice_pl_21705072.opus,człowiek,pl
człowiek/common_voice_pl_21321703.opus,człowiek,pl
człowiek/common_voice_pl_21373526.opus,człowiek,pl
człowiek/common_voice_pl_22110456.opus,człowiek,pl
człowiek/common_voice_pl_21366641.opus,człowiek,pl
człowiek/common_voice_pl_20633306.opus,człowiek,pl
człowiek/common_voice_pl_21659504.opus,człowiek,pl
człowiek/common_voice_pl_20913312.opus,człowiek,pl
człowiek/common_voice_pl_20612212.opus,człowiek,pl
człowiek/common_voice_pl_21711464.opus,człowiek,pl
człowiek/common_voice_pl_20697591.opus,człowiek,pl
człowiek/common_voice_pl_20760269.opus,człowiek,pl
człowiek/common_voice_pl_20625913.opus,człowiek,pl
człowiek/common_voice_pl_20648791.opus,człowiek,pl
człowiek/common_voice_pl_21626500.opus,człowiek,pl
człowiek/common_voice_pl_20722660.opus,człowiek,pl
człowiek/common_voice_pl_20753624.opus,człowiek,pl
człowiek/common_voice_pl_20610729.opus,człowiek,pl
człowiek/common_voice_pl_20651508.opus,człowiek,pl
człowiek/common_voice_pl_20633015.opus,człowiek,pl
człowiek/common_voice_pl_20721083.opus,człowiek,pl
człowiek/common_voice_pl_21485921.opus,człowiek,pl
człowiek/common_voice_pl_20674352.opus,człowiek,pl
człowiek/common_voice_pl_20745593.opus,człowiek,pl
człowiek/common_voice_pl_20621240.opus,człowiek,pl
człowiek/common_voice_pl_20618237.opus,człowiek,pl
człowiek/common_voice_pl_20638620.opus,człowiek,pl
człowiek/common_voice_pl_20847359.opus,człowiek,pl
człowiek/common_voice_pl_20774571.opus,człowiek,pl
człowiek/common_voice_pl_21822821.opus,człowiek,pl
człowiek/common_voice_pl_21603719.opus,człowiek,pl
człowiek/common_voice_pl_20888579.opus,człowiek,pl
człowiek/common_voice_pl_20689887.opus,człowiek,pl
człowiek/common_voice_pl_20909936.opus,człowiek,pl
człowiek/common_voice_pl_22353285.opus,człowiek,pl
człowiek/common_voice_pl_21395795.opus,człowiek,pl
człowiek/common_voice_pl_20776898.opus,człowiek,pl
człowiek/common_voice_pl_21366579.opus,człowiek,pl
człowiek/common_voice_pl_20875958.opus,człowiek,pl
człowiek/common_voice_pl_20697299.opus,człowiek,pl
człowiek/common_voice_pl_20605486.opus,człowiek,pl
człowiek/common_voice_pl_20618830.opus,człowiek,pl
człowiek/common_voice_pl_21347326.opus,człowiek,pl
człowiek/common_voice_pl_20868419.opus,człowiek,pl
człowiek/common_voice_pl_20613679.opus,człowiek,pl
człowiek/common_voice_pl_20676693.opus,człowiek,pl
człowiek/common_voice_pl_20913448.opus,człowiek,pl
człowiek/common_voice_pl_20944900.opus,człowiek,pl
człowiek/common_voice_pl_21540781.opus,człowiek,pl
człowiek/common_voice_pl_20697296.opus,człowiek,pl
człowiek/common_voice_pl_22391687.opus,człowiek,pl
człowiek/common_voice_pl_20910390.opus,człowiek,pl
człowiek/common_voice_pl_20876470.opus,człowiek,pl
człowiek/common_voice_pl_21936096.opus,człowiek,pl
człowiek/common_voice_pl_21308961.opus,człowiek,pl
człowiek/common_voice_pl_21403253.opus,człowiek,pl
człowiek/common_voice_pl_21644670.opus,człowiek,pl
człowiek/common_voice_pl_20727135.opus,człowiek,pl
człowiek/common_voice_pl_20741598.opus,człowiek,pl
człowiek/common_voice_pl_20634417.opus,człowiek,pl
człowiek/common_voice_pl_20670159.opus,człowiek,pl
człowiek/common_voice_pl_20638972.opus,człowiek,pl
człowiek/common_voice_pl_21622987.opus,człowiek,pl
człowiek/common_voice_pl_21875128.opus,człowiek,pl
człowiek/common_voice_pl_20713795.opus,człowiek,pl
człowiek/common_voice_pl_21464229.opus,człowiek,pl
człowiek/common_voice_pl_20803821.opus,człowiek,pl
człowiek/common_voice_pl_20603264.opus,człowiek,pl
człowiek/common_voice_pl_20654376.opus,człowiek,pl
człowiek/common_voice_pl_20648050.opus,człowiek,pl
człowiek/common_voice_pl_20642283.opus,człowiek,pl
człowiek/common_voice_pl_20642264.opus,człowiek,pl
człowiek/common_voice_pl_21698693.opus,człowiek,pl
człowiek/common_voice_pl_20908343.opus,człowiek,pl
człowiek/common_voice_pl_20674232.opus,człowiek,pl
człowiek/common_voice_pl_20685867.opus,człowiek,pl
człowiek/common_voice_pl_22361768.opus,człowiek,pl
człowiek/common_voice_pl_21081359.opus,człowiek,pl
człowiek/common_voice_pl_20614451.opus,człowiek,pl
człowiek/common_voice_pl_20637282.opus,człowiek,pl
człowiek/common_voice_pl_20769740.opus,człowiek,pl
człowiek/common_voice_pl_20648007.opus,człowiek,pl
człowiek/common_voice_pl_21741892.opus,człowiek,pl
człowiek/common_voice_pl_20903303.opus,człowiek,pl
człowiek/common_voice_pl_20651297.opus,człowiek,pl
człowiek/common_voice_pl_20620136.opus,człowiek,pl
człowiek/common_voice_pl_20609359.opus,człowiek,pl
człowiek/common_voice_pl_20609874.opus,człowiek,pl
człowiek/common_voice_pl_21395630.opus,człowiek,pl
człowiek/common_voice_pl_20708923.opus,człowiek,pl
człowiek/common_voice_pl_21352314.opus,człowiek,pl
człowiek/common_voice_pl_20913157.opus,człowiek,pl
człowiek/common_voice_pl_20608130.opus,człowiek,pl
człowiek/common_voice_pl_20652377.opus,człowiek,pl
człowiek/common_voice_pl_20757500.opus,człowiek,pl
człowiek/common_voice_pl_20604357.opus,człowiek,pl
człowiek/common_voice_pl_20738704.opus,człowiek,pl
człowiek/common_voice_pl_20610842.opus,człowiek,pl
człowiek/common_voice_pl_20831794.opus,człowiek,pl
człowiek/common_voice_pl_20649887.opus,człowiek,pl
człowiek/common_voice_pl_21749237.opus,człowiek,pl
człowiek/common_voice_pl_21285742.opus,człowiek,pl
człowiek/common_voice_pl_20690205.opus,człowiek,pl
człowiek/common_voice_pl_20669254.opus,człowiek,pl
człowiek/common_voice_pl_21653820.opus,człowiek,pl
człowiek/common_voice_pl_21936507.opus,człowiek,pl
człowiek/common_voice_pl_21734031.opus,człowiek,pl
człowiek/common_voice_pl_21643709.opus,człowiek,pl
człowiek/common_voice_pl_20775514.opus,człowiek,pl
człowiek/common_voice_pl_21646343.opus,człowiek,pl
człowiek/common_voice_pl_21643693.opus,człowiek,pl
człowiek/common_voice_pl_21698861.opus,człowiek,pl
człowiek/common_voice_pl_20653890.opus,człowiek,pl
człowiek/common_voice_pl_20623876.opus,człowiek,pl
człowiek/common_voice_pl_20644272.opus,człowiek,pl
wszystkich/common_voice_pl_21935894.opus,wszystkich,pl
wszystkich/common_voice_pl_20730694.opus,wszystkich,pl
wszystkich/common_voice_pl_20620680.opus,wszystkich,pl
wszystkich/common_voice_pl_21714362.opus,wszystkich,pl
wszystkich/common_voice_pl_22229414.opus,wszystkich,pl
wszystkich/common_voice_pl_21663928.opus,wszystkich,pl
wszystkich/common_voice_pl_20884693.opus,wszystkich,pl
wszystkich/common_voice_pl_21570545.opus,wszystkich,pl
wszystkich/common_voice_pl_21307403.opus,wszystkich,pl
wszystkich/common_voice_pl_20643171.opus,wszystkich,pl
wszystkich/common_voice_pl_20651600.opus,wszystkich,pl
wszystkich/common_voice_pl_21591469.opus,wszystkich,pl
wszystkich/common_voice_pl_20928973.opus,wszystkich,pl
wszystkich/common_voice_pl_20766766.opus,wszystkich,pl
wszystkich/common_voice_pl_20742238.opus,wszystkich,pl
wszystkich/common_voice_pl_21133164.opus,wszystkich,pl
wszystkich/common_voice_pl_20640947.opus,wszystkich,pl
wszystkich/common_voice_pl_20622362.opus,wszystkich,pl
wszystkich/common_voice_pl_21460682.opus,wszystkich,pl
wszystkich/common_voice_pl_20653982.opus,wszystkich,pl
wszystkich/common_voice_pl_20634106.opus,wszystkich,pl
wszystkich/common_voice_pl_20960082.opus,wszystkich,pl
wszystkich/common_voice_pl_20671393.opus,wszystkich,pl
wszystkich/common_voice_pl_20897433.opus,wszystkich,pl
wszystkich/common_voice_pl_21098610.opus,wszystkich,pl
wszystkich/common_voice_pl_20631304.opus,wszystkich,pl
wszystkich/common_voice_pl_21087897.opus,wszystkich,pl
wszystkich/common_voice_pl_20640099.opus,wszystkich,pl
wszystkich/common_voice_pl_20611683.opus,wszystkich,pl
wszystkich/common_voice_pl_21644861.opus,wszystkich,pl
wszystkich/common_voice_pl_21893675.opus,wszystkich,pl
wszystkich/common_voice_pl_21644612.opus,wszystkich,pl
wszystkich/common_voice_pl_20971539.opus,wszystkich,pl
wszystkich/common_voice_pl_20632655.opus,wszystkich,pl
wszystkich/common_voice_pl_20671304.opus,wszystkich,pl
wszystkich/common_voice_pl_20652375.opus,wszystkich,pl
wszystkich/common_voice_pl_20619829.opus,wszystkich,pl
wszystkich/common_voice_pl_20773999.opus,wszystkich,pl
wszystkich/common_voice_pl_20757738.opus,wszystkich,pl
wszystkich/common_voice_pl_20628597.opus,wszystkich,pl
wszystkich/common_voice_pl_21373528.opus,wszystkich,pl
wszystkich/common_voice_pl_20690655.opus,wszystkich,pl
wszystkich/common_voice_pl_20646791.opus,wszystkich,pl
wszystkich/common_voice_pl_20616183.opus,wszystkich,pl
wszystkich/common_voice_pl_20673043.opus,wszystkich,pl
wszystkich/common_voice_pl_20874713.opus,wszystkich,pl
wszystkich/common_voice_pl_20779580.opus,wszystkich,pl
wszystkich/common_voice_pl_20633296.opus,wszystkich,pl
wszystkich/common_voice_pl_20844150.opus,wszystkich,pl
wszystkich/common_voice_pl_20608935.opus,wszystkich,pl
wszystkich/common_voice_pl_20643440.opus,wszystkich,pl
wszystkich/common_voice_pl_21496554.opus,wszystkich,pl
wszystkich/common_voice_pl_21744037.opus,wszystkich,pl
wszystkich/common_voice_pl_20883733.opus,wszystkich,pl
wszystkich/common_voice_pl_20685127.opus,wszystkich,pl
wszystkich/common_voice_pl_20618076.opus,wszystkich,pl
wszystkich/common_voice_pl_20620817.opus,wszystkich,pl
wszystkich/common_voice_pl_20673228.opus,wszystkich,pl
wszystkich/common_voice_pl_20673322.opus,wszystkich,pl
wszystkich/common_voice_pl_21659067.opus,wszystkich,pl
wszystkich/common_voice_pl_21745259.opus,wszystkich,pl
wszystkich/common_voice_pl_20653153.opus,wszystkich,pl
wszystkich/common_voice_pl_21626187.opus,wszystkich,pl
wszystkich/common_voice_pl_20883702.opus,wszystkich,pl
wszystkich/common_voice_pl_20650854.opus,wszystkich,pl
wszystkich/common_voice_pl_20609980.opus,wszystkich,pl
wszystkich/common_voice_pl_20777698.opus,wszystkich,pl
wszystkich/common_voice_pl_20609524.opus,wszystkich,pl
wszystkich/common_voice_pl_20744567.opus,wszystkich,pl
wszystkich/common_voice_pl_20684661.opus,wszystkich,pl
wszystkich/common_voice_pl_21373466.opus,wszystkich,pl
wszystkich/common_voice_pl_20818763.opus,wszystkich,pl
wszystkich/common_voice_pl_20621509.opus,wszystkich,pl
wszystkich/common_voice_pl_20711398.opus,wszystkich,pl
wszystkich/common_voice_pl_20839951.opus,wszystkich,pl
wszystkich/common_voice_pl_20614483.opus,wszystkich,pl
wszystkich/common_voice_pl_20697809.opus,wszystkich,pl
wszystkich/common_voice_pl_20840062.opus,wszystkich,pl
wszystkich/common_voice_pl_21641822.opus,wszystkich,pl
wszystkich/common_voice_pl_21644136.opus,wszystkich,pl
wszystkich/common_voice_pl_20779693.opus,wszystkich,pl
wszystkich/common_voice_pl_20932208.opus,wszystkich,pl
wszystkich/common_voice_pl_20690680.opus,wszystkich,pl
wszystkich/common_voice_pl_20877375.opus,wszystkich,pl
wszystkich/common_voice_pl_20959951.opus,wszystkich,pl
wszystkich/common_voice_pl_20615589.opus,wszystkich,pl
wszystkich/common_voice_pl_21645310.opus,wszystkich,pl
wszystkich/common_voice_pl_21590425.opus,wszystkich,pl
